PID,USER,PR,NI,VIRT,RES,SHR,S,%CPU,%MEM,TIME+,COMMAND
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.45,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.32,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.68,roslaunch
7956,aleja,20,0,498908,22148,12672,S,"9,0","0,3",1:57.70,ekf_localizatio
5766,aleja,20,0,1280912,44432,16516,S,"7,0","0,6",1:54.58,rosmaster
8209,aleja,20,0,871268,42520,16760,S,"7,0","0,6",2:27.45,nodo_pid.py
7963,aleja,20,0,369172,24976,14984,S,"6,0","0,3",1:35.49,robot_state_pub
7967,aleja,20,0,422780,19248,10136,S,"5,0","0,3",1:15.41,twist_mux
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.26,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.38,roslaunch
8280,aleja,20,0,511136,46132,17448,S,"0,0","0,6",0:04.49,rostopic
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.45,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.32,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.68,roslaunch
8209,aleja,20,0,871268,42520,16760,S,"7,0","0,6",2:27.52,nodo_pid.py
7956,aleja,20,0,498908,22148,12672,S,"7,0","0,3",1:57.77,ekf_localizatio
5766,aleja,20,0,1280912,44432,16516,S,"6,0","0,6",1:54.64,rosmaster
7963,aleja,20,0,369172,24976,14984,S,"6,0","0,3",1:35.55,robot_state_pub
7967,aleja,20,0,422780,19248,10136,S,"6,0","0,3",1:15.47,twist_mux
8280,aleja,20,0,511136,46132,17448,S,"1,0","0,6",0:04.50,rostopic
7927,aleja,20,0,357992,45016,16424,S,"1,0","0,6",0:02.69,roslaunch
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.26,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.38,roslaunch
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.45,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.32,acpid
8209,aleja,20,0,871268,42520,16760,S,"11,9","0,6",2:27.64,nodo_pid.py
7956,aleja,20,0,498908,22148,12672,S,"8,9","0,3",1:57.86,ekf_localizatio
5766,aleja,20,0,1280912,44432,16516,S,"6,9","0,6",1:54.71,rosmaster
7963,aleja,20,0,369172,24976,14984,S,"6,9","0,3",1:35.62,robot_state_pub
7967,aleja,20,0,422780,19248,10136,S,"6,9","0,3",1:15.54,twist_mux
5777,aleja,20,0,348884,19324,10216,S,"1,0","0,3",0:02.27,rosout
8182,aleja,20,0,357588,44880,16692,S,"1,0","0,6",0:02.39,roslaunch
8280,aleja,20,0,511136,46132,17448,S,"1,0","0,6",0:04.51,rostopic
5757,aleja,20,0,357720,44900,16824,S,"1,0","0,6",0:03.46,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.32,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.69,roslaunch
8209,aleja,20,0,871268,42520,16760,S,"10,0","0,6",2:27.74,nodo_pid.py
7956,aleja,20,0,498908,22148,12672,S,"9,0","0,3",1:57.95,ekf_localizatio
5766,aleja,20,0,1280912,44432,16516,S,"7,0","0,6",1:54.78,rosmaster
7963,aleja,20,0,369172,24976,14984,S,"6,0","0,3",1:35.68,robot_state_pub
7967,aleja,20,0,422780,19248,10136,S,"4,0","0,3",1:15.58,twist_mux
8280,aleja,20,0,511136,46132,17448,S,"1,0","0,6",0:04.52,rostopic
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.27,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.39,roslaunch
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.46,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.32,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.69,roslaunch
8209,aleja,20,0,871268,42520,16760,S,"10,0","0,6",2:27.84,nodo_pid.py
5766,aleja,20,0,1280912,44432,16516,S,"7,0","0,6",1:54.85,rosmaster
7956,aleja,20,0,498908,22148,12672,S,"7,0","0,3",1:58.02,ekf_localizatio
7963,aleja,20,0,369172,24976,14984,S,"6,0","0,3",1:35.74,robot_state_pub
7967,aleja,20,0,422780,19248,10136,S,"5,0","0,3",1:15.63,twist_mux
8280,aleja,20,0,511136,46132,17448,S,"1,0","0,6",0:04.53,rostopic
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.27,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.39,roslaunch
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.46,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.32,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.69,roslaunch
8209,aleja,20,0,871268,42520,16760,S,"8,0","0,6",2:27.92,nodo_pid.py
7967,aleja,20,0,422780,19248,10136,S,"6,0","0,3",1:15.69,twist_mux
5766,aleja,20,0,1280912,44432,16516,S,"5,0","0,6",1:54.90,rosmaster
7956,aleja,20,0,498908,22148,12672,S,"4,0","0,3",1:58.06,ekf_localizatio
7963,aleja,20,0,369172,24976,14984,S,"3,0","0,3",1:35.77,robot_state_pub
8280,aleja,20,0,511136,46132,17448,S,"1,0","0,6",0:04.54,rostopic
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.27,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.39,roslaunch
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.46,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.32,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.69,roslaunch
8209,aleja,20,0,871268,42520,16760,S,"9,0","0,6",2:28.01,nodo_pid.py
5766,aleja,20,0,1280912,44432,16516,S,"7,0","0,6",1:54.97,rosmaster
7967,aleja,20,0,422780,19248,10136,S,"7,0","0,3",1:15.76,twist_mux
7963,aleja,20,0,369172,24976,14984,S,"6,0","0,3",1:35.83,robot_state_pub
7956,aleja,20,0,498908,22148,12672,S,"6,0","0,3",1:58.12,ekf_localizatio
8182,aleja,20,0,357588,44880,16692,S,"2,0","0,6",0:02.41,roslaunch
5757,aleja,20,0,357720,44900,16824,S,"1,0","0,6",0:03.47,roscore
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.27,rosout
8280,aleja,20,0,511136,46132,17448,S,"0,0","0,6",0:04.54,rostopic
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.32,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.69,roslaunch
8209,aleja,20,0,871268,42520,16760,S,"8,9","0,6",2:28.10,nodo_pid.py
5766,aleja,20,0,1280912,44432,16516,S,"6,9","0,6",1:55.04,rosmaster
7956,aleja,20,0,498908,22148,12672,S,"6,9","0,3",1:58.19,ekf_localizatio
7967,aleja,20,0,422780,19248,10136,S,"5,9","0,3",1:15.82,twist_mux
7963,aleja,20,0,369172,24976,14984,S,"5,0","0,3",1:35.88,robot_state_pub
5777,aleja,20,0,348884,19324,10216,S,"1,0","0,3",0:02.28,rosout
8280,aleja,20,0,511136,46132,17448,S,"1,0","0,6",0:04.55,rostopic
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.41,roslaunch
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.47,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.32,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.69,roslaunch
7963,aleja,20,0,369172,24976,14984,S,"5,0","0,3",1:35.93,robot_state_pub
8209,aleja,20,0,871268,42520,16760,S,"5,0","0,6",2:28.15,nodo_pid.py
7956,aleja,20,0,498908,22148,12672,S,"5,0","0,3",1:58.24,ekf_localizatio
5766,aleja,20,0,1280912,44432,16516,S,"4,0","0,6",1:55.08,rosmaster
7967,aleja,20,0,422780,19248,10136,S,"4,0","0,3",1:15.86,twist_mux
8280,aleja,20,0,511136,46132,17448,S,"1,0","0,6",0:04.56,rostopic
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.28,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.41,roslaunch
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.47,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.32,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.69,roslaunch
8209,aleja,20,0,871268,42520,16760,S,"10,0","0,6",2:28.25,nodo_pid.py
7963,aleja,20,0,369172,24976,14984,S,"8,0","0,3",1:36.01,robot_state_pub
7956,aleja,20,0,498908,22148,12672,S,"8,0","0,3",1:58.32,ekf_localizatio
5766,aleja,20,0,1280912,44432,16516,S,"6,0","0,6",1:55.14,rosmaster
7967,aleja,20,0,422780,19248,10136,S,"6,0","0,3",1:15.92,twist_mux
7927,aleja,20,0,357992,45016,16424,S,"1,0","0,6",0:02.70,roslaunch
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.28,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.41,roslaunch
8280,aleja,20,0,511136,46132,17448,S,"0,0","0,6",0:04.56,rostopic
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.47,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.32,acpid
8209,aleja,20,0,871268,42520,16760,S,"11,0","0,6",2:28.36,nodo_pid.py
7956,aleja,20,0,498908,22148,12672,S,"7,0","0,3",1:58.39,ekf_localizatio
5766,aleja,20,0,1280912,44432,16516,S,"6,0","0,6",1:55.20,rosmaster
7967,aleja,20,0,422780,19248,10136,S,"6,0","0,3",1:15.98,twist_mux
7963,aleja,20,0,369172,24976,14984,S,"5,0","0,3",1:36.06,robot_state_pub
5777,aleja,20,0,348884,19324,10216,S,"1,0","0,3",0:02.29,rosout
8280,aleja,20,0,511136,46132,17448,S,"1,0","0,6",0:04.57,rostopic
5757,aleja,20,0,357720,44900,16824,S,"1,0","0,6",0:03.48,roscore
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.41,roslaunch
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.32,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.70,roslaunch
8209,aleja,20,0,871268,42520,16760,S,"11,0","0,6",2:28.47,nodo_pid.py
7956,aleja,20,0,498908,22148,12672,S,"7,0","0,3",1:58.46,ekf_localizatio
5766,aleja,20,0,1280912,44432,16516,S,"6,0","0,6",1:55.26,rosmaster
7963,aleja,20,0,369172,24976,14984,S,"6,0","0,3",1:36.12,robot_state_pub
7967,aleja,20,0,422780,19248,10136,S,"6,0","0,3",1:16.04,twist_mux
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.29,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.41,roslaunch
8280,aleja,20,0,511136,46132,17448,S,"0,0","0,6",0:04.57,rostopic
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.48,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.32,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.70,roslaunch
8209,aleja,20,0,871268,42520,16760,S,"7,0","0,6",2:28.54,nodo_pid.py
7963,aleja,20,0,369172,24976,14984,S,"6,0","0,3",1:36.18,robot_state_pub
7956,aleja,20,0,498908,22148,12672,S,"6,0","0,3",1:58.52,ekf_localizatio
5766,aleja,20,0,1280912,44432,16516,S,"5,0","0,6",1:55.31,rosmaster
7967,aleja,20,0,422780,19248,10136,S,"4,0","0,3",1:16.08,twist_mux
8182,aleja,20,0,357588,44880,16692,S,"1,0","0,6",0:02.42,roslaunch
8280,aleja,20,0,511136,46132,17448,S,"1,0","0,6",0:04.58,rostopic
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.29,rosout
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.48,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.32,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.70,roslaunch
8209,aleja,20,0,871268,42520,16760,S,"12,9","0,6",2:28.67,nodo_pid.py
7963,aleja,20,0,369172,24976,14984,S,"7,9","0,3",1:36.26,robot_state_pub
5766,aleja,20,0,1280912,44432,16516,S,"6,9","0,6",1:55.38,rosmaster
7967,aleja,20,0,422780,19248,10136,S,"5,9","0,3",1:16.14,twist_mux
7956,aleja,20,0,498908,22148,12672,S,"5,9","0,3",1:58.58,ekf_localizatio
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.29,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.42,roslaunch
8280,aleja,20,0,511136,46132,17448,S,"0,0","0,6",0:04.58,rostopic
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.48,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.32,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.70,roslaunch
8209,aleja,20,0,871268,42520,16760,S,"7,0","0,6",2:28.74,nodo_pid.py
7956,aleja,20,0,498908,22148,12672,S,"6,0","0,3",1:58.64,ekf_localizatio
5766,aleja,20,0,1280912,44432,16516,S,"5,0","0,6",1:55.43,rosmaster
7963,aleja,20,0,369172,24976,14984,S,"5,0","0,3",1:36.31,robot_state_pub
7967,aleja,20,0,422780,19248,10136,S,"3,0","0,3",1:16.17,twist_mux
8280,aleja,20,0,511136,46132,17448,S,"1,0","0,6",0:04.59,rostopic
7927,aleja,20,0,357992,45016,16424,S,"1,0","0,6",0:02.71,roslaunch
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.29,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.42,roslaunch
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.48,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.32,acpid
8209,aleja,20,0,871268,42520,16760,S,"9,0","0,6",2:28.83,nodo_pid.py
7963,aleja,20,0,369172,24976,14984,S,"5,0","0,3",1:36.36,robot_state_pub
7967,aleja,20,0,422780,19248,10136,S,"5,0","0,3",1:16.22,twist_mux
7956,aleja,20,0,498908,22148,12672,S,"5,0","0,3",1:58.69,ekf_localizatio
5766,aleja,20,0,1280912,44432,16516,S,"4,0","0,6",1:55.47,rosmaster
5757,aleja,20,0,357720,44900,16824,S,"1,0","0,6",0:03.49,roscore
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.29,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.42,roslaunch
8280,aleja,20,0,511136,46132,17448,S,"0,0","0,6",0:04.59,rostopic
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.32,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.71,roslaunch
8209,aleja,20,0,871268,42520,16760,S,"12,0","0,6",2:28.95,nodo_pid.py
7956,aleja,20,0,498908,22148,12672,S,"9,0","0,3",1:58.78,ekf_localizatio
5766,aleja,20,0,1280912,44432,16516,S,"7,0","0,6",1:55.54,rosmaster
7963,aleja,20,0,369172,24976,14984,S,"6,0","0,3",1:36.42,robot_state_pub
7967,aleja,20,0,422780,19248,10136,S,"5,0","0,3",1:16.27,twist_mux
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.29,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.42,roslaunch
8280,aleja,20,0,511136,46132,17448,S,"0,0","0,6",0:04.59,rostopic
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.49,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.32,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.71,roslaunch
8209,aleja,20,0,871268,42520,16760,S,"13,0","0,6",2:29.08,nodo_pid.py
7956,aleja,20,0,498908,22148,12672,S,"8,0","0,3",1:58.86,ekf_localizatio
5766,aleja,20,0,1280912,44432,16516,S,"6,0","0,6",1:55.60,rosmaster
7963,aleja,20,0,369172,24976,14984,S,"6,0","0,3",1:36.48,robot_state_pub
7967,aleja,20,0,422780,19248,10136,S,"4,0","0,3",1:16.31,twist_mux
8280,aleja,20,0,511136,46132,17448,S,"1,0","0,6",0:04.60,rostopic
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.29,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.42,roslaunch
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.49,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.32,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.71,roslaunch
8209,aleja,20,0,871268,42520,16760,S,"9,9","0,6",2:29.18,nodo_pid.py
7956,aleja,20,0,498908,22148,12672,S,"9,9","0,3",1:58.96,ekf_localizatio
5766,aleja,20,0,1280912,44432,16516,S,"6,9","0,6",1:55.67,rosmaster
7963,aleja,20,0,369172,24976,14984,S,"5,9","0,3",1:36.54,robot_state_pub
7967,aleja,20,0,422780,19248,10136,S,"5,0","0,3",1:16.36,twist_mux
8182,aleja,20,0,357588,44880,16692,S,"1,0","0,6",0:02.43,roslaunch
8280,aleja,20,0,511136,46132,17448,S,"1,0","0,6",0:04.61,rostopic
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.29,rosout
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.49,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.32,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.71,roslaunch
7963,aleja,20,0,369172,24976,14984,S,"11,0","0,3",1:36.65,robot_state_pub
8209,aleja,20,0,871268,42520,16760,S,"9,0","0,6",2:29.27,nodo_pid.py
7956,aleja,20,0,498908,22148,12672,S,"8,0","0,3",1:59.04,ekf_localizatio
5766,aleja,20,0,1280912,44432,16516,S,"7,0","0,6",1:55.74,rosmaster
7967,aleja,20,0,422780,19248,10136,S,"5,0","0,3",1:16.41,twist_mux
5777,aleja,20,0,348884,19324,10216,S,"1,0","0,3",0:02.30,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.43,roslaunch
8280,aleja,20,0,511136,46132,17448,S,"0,0","0,6",0:04.61,rostopic
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.49,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.32,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.71,roslaunch
7963,aleja,20,0,369172,24976,14984,R,"13,0","0,3",1:36.78,robot_state_pub
8209,aleja,20,0,871268,42520,16760,R,"13,0","0,6",2:29.40,nodo_pid.py
7956,aleja,20,0,498908,22148,12672,S,"9,0","0,3",1:59.13,ekf_localizatio
5766,aleja,20,0,1280912,44432,16516,S,"7,0","0,6",1:55.81,rosmaster
7967,aleja,20,0,422780,19248,10136,S,"7,0","0,3",1:16.48,twist_mux
5757,aleja,20,0,357720,44900,16824,S,"1,0","0,6",0:03.50,roscore
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.30,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.43,roslaunch
8280,aleja,20,0,511136,46132,17448,S,"0,0","0,6",0:04.61,rostopic
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.32,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.71,roslaunch
7956,aleja,20,0,498908,22148,12672,S,"13,0","0,3",1:59.26,ekf_localizatio
8209,aleja,20,0,871268,42520,16760,S,"12,0","0,6",2:29.52,nodo_pid.py
7963,aleja,20,0,369172,24976,14984,S,"10,0","0,3",1:36.88,robot_state_pub
5766,aleja,20,0,1280912,44432,16516,S,"7,0","0,6",1:55.88,rosmaster
7967,aleja,20,0,422780,19248,10136,S,"4,0","0,3",1:16.52,twist_mux
7927,aleja,20,0,357992,45016,16424,S,"1,0","0,6",0:02.72,roslaunch
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.30,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.43,roslaunch
8280,aleja,20,0,511136,46132,17448,S,"0,0","0,6",0:04.61,rostopic
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.50,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.32,acpid
7956,aleja,20,0,498908,22148,12672,S,"14,0","0,3",1:59.40,ekf_localizatio
8209,aleja,20,0,871268,42520,16760,S,"12,0","0,6",2:29.64,nodo_pid.py
7963,aleja,20,0,369172,24976,14984,S,"11,0","0,3",1:36.99,robot_state_pub
5766,aleja,20,0,1280912,44432,16516,S,"7,0","0,6",1:55.95,rosmaster
7967,aleja,20,0,422780,19248,10136,S,"4,0","0,3",1:16.56,twist_mux
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.30,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.43,roslaunch
8280,aleja,20,0,511136,46132,17448,S,"0,0","0,6",0:04.61,rostopic
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.50,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.32,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.72,roslaunch
8209,aleja,20,0,871268,42520,16760,S,"11,9","0,6",2:29.76,nodo_pid.py
7956,aleja,20,0,498908,22148,12672,S,"10,9","0,3",1:59.51,ekf_localizatio
7963,aleja,20,0,369172,24976,14984,S,"6,9","0,3",1:37.06,robot_state_pub
5766,aleja,20,0,1280912,44432,16516,S,"5,9","0,6",1:56.01,rosmaster
7967,aleja,20,0,422780,19248,10136,S,"5,9","0,3",1:16.62,twist_mux
8280,aleja,20,0,511136,46132,17448,S,"1,0","0,6",0:04.62,rostopic
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.30,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.43,roslaunch
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.50,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.32,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.72,roslaunch
7967,aleja,20,0,422780,19248,10136,S,"9,0","0,3",1:16.71,twist_mux
8209,aleja,20,0,871268,42520,16760,S,"8,0","0,6",2:29.84,nodo_pid.py
7956,aleja,20,0,498908,22148,12672,S,"8,0","0,3",1:59.59,ekf_localizatio
5766,aleja,20,0,1280912,44432,16516,S,"5,0","0,6",1:56.06,rosmaster
7963,aleja,20,0,369172,24976,14984,S,"5,0","0,3",1:37.11,robot_state_pub
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.30,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.43,roslaunch
8280,aleja,20,0,511136,46132,17448,S,"0,0","0,6",0:04.62,rostopic
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.50,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.32,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.72,roslaunch
8209,aleja,20,0,871268,42520,16760,S,"10,0","0,6",2:29.94,nodo_pid.py
7956,aleja,20,0,498908,22148,12672,S,"7,0","0,3",1:59.66,ekf_localizatio
5766,aleja,20,0,1280912,44432,16516,S,"6,0","0,6",1:56.12,rosmaster
7963,aleja,20,0,369172,24976,14984,S,"6,0","0,3",1:37.17,robot_state_pub
7967,aleja,20,0,422780,19248,10136,S,"5,0","0,3",1:16.76,twist_mux
8280,aleja,20,0,511136,46132,17448,S,"1,0","0,6",0:04.63,rostopic
7927,aleja,20,0,357992,45016,16424,S,"1,0","0,6",0:02.73,roslaunch
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.30,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.43,roslaunch
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.50,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.32,acpid
8209,aleja,20,0,871268,42520,16760,S,"12,0","0,6",2:30.06,nodo_pid.py
7956,aleja,20,0,498908,22148,12672,S,"10,0","0,3",1:59.76,ekf_localizatio
7963,aleja,20,0,369172,24976,14984,S,"6,0","0,3",1:37.23,robot_state_pub
7967,aleja,20,0,422780,19248,10136,S,"6,0","0,3",1:16.82,twist_mux
5766,aleja,20,0,1280912,44432,16516,S,"5,0","0,6",1:56.17,rosmaster
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.30,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.43,roslaunch
8280,aleja,20,0,511136,46132,17448,S,"0,0","0,6",0:04.63,rostopic
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.50,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.32,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.73,roslaunch
8209,aleja,20,0,871268,42520,16760,S,"14,0","0,6",2:30.20,nodo_pid.py
7956,aleja,20,0,498908,22148,12672,S,"14,0","0,3",1:59.90,ekf_localizatio
7963,aleja,20,0,369172,24976,14984,S,"7,0","0,3",1:37.30,robot_state_pub
7967,aleja,20,0,422780,19248,10136,S,"7,0","0,3",1:16.89,twist_mux
5766,aleja,20,0,1280912,44432,16516,S,"5,0","0,6",1:56.22,rosmaster
5777,aleja,20,0,348884,19324,10216,S,"1,0","0,3",0:02.31,rosout
8182,aleja,20,0,357588,44880,16692,S,"1,0","0,6",0:02.44,roslaunch
5757,aleja,20,0,357720,44900,16824,S,"1,0","0,6",0:03.51,roscore
8280,aleja,20,0,511136,46132,17448,S,"0,0","0,6",0:04.63,rostopic
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.32,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.73,roslaunch
8209,aleja,20,0,871268,42520,16760,S,"13,0","0,6",2:30.33,nodo_pid.py
7956,aleja,20,0,498908,22148,12672,S,"10,0","0,3",2:00.00,ekf_localizatio
7963,aleja,20,0,369172,24976,14984,S,"9,0","0,3",1:37.39,robot_state_pub
5766,aleja,20,0,1280912,44432,16516,S,"6,0","0,6",1:56.28,rosmaster
7967,aleja,20,0,422780,19248,10136,S,"5,0","0,3",1:16.94,twist_mux
8280,aleja,20,0,511136,46132,17448,S,"1,0","0,6",0:04.64,rostopic
5777,aleja,20,0,348884,19324,10216,S,"0,0","0,3",0:02.31,rosout
8182,aleja,20,0,357588,44880,16692,S,"0,0","0,6",0:02.44,roslaunch
5757,aleja,20,0,357720,44900,16824,S,"0,0","0,6",0:03.51,roscore
581,root,20,0,2548,708,636,S,"0,0","0,0",0:00.32,acpid
7927,aleja,20,0,357992,45016,16424,S,"0,0","0,6",0:02.73,roslaunch
8209,aleja,20,0,871268,42520,16760,S,"12,9","0,6",2:30.46,nodo_pid.py
7956,aleja,20,0,498908,22148,12672,S,"10,9","0,3",2:00.11,ekf_localizatio
7963,aleja,20,0,369172,24976,14984,S,"7,9","0,3",1:37.47,robot_state_pub
7967,aleja,20,0,422780,19248,10136,S,"6,9","0,3",1:17.01,twist_mux
